path,sentence
record_healthcare_7000054_189.wav,ฉันรู้สึกว่าช่วงนี้ร่างกายฉันเหนื่อยล้าลงทุกวัน
record_healthcare_7000040_877.wav,ฉันปวดไหล่เหมือนมีอะไรทับอยู่
record_healthcare_7000018_2486.wav,เมื่ออายุมากระวังพวกโรคปวดข้อ
record_healthcare_7000023_192.wav,ฉันรู้สึกว่ามีไฝที่ก้น
record_healthcare_7000044_837.wav,ฉันปวดท้องจนเดินไม่ไหว
record_healthcare_7000022_138.wav,ฉันรู้สึกคันตามใบหน้า
record_healthcare_7000042_245.wav,ฉันรู้สึกเหมือนจะเป็นโควิดมีไข้สูงและเจ็บคอ
record_healthcare_7000027_2424.wav,รู้สึกหายใจลำบากเหมือนข้าวติดคอ
record_healthcare_7000026_643.wav,อยู่อยู่ก็มีเม็ดสิวขึ้นที่หน้าซึ่งตอนเช้าดูแล้วไม่มี
record_healthcare_7000039_100.wav,ฉันมีอาการเจ็บบริเวณอกซ้าย
record_healthcare_7000017_249.wav,ฉันรู้สึกแสบคันบริเวณตุ่มเม็ดไฝ
record_healthcare_7000031_2380.wav,ปวดหัวมึนหัวหน้ามืด
record_healthcare_7000041_2327.wav,ช่วงนี้ฉันท้องอืดบ่อยคิดว่าต้องกินยาขับลมแล้วล่ะ
record_healthcare_7000035_1218.wav,เมื่อเช้าไม่ได้กินข้าวตอนนี้เวียนหัวมาก
record_healthcare_7000029_1552.wav,มีอาการมองไม่ชัดจากการติดเชื้อ
record_healthcare_7000038_2457.wav,อากาศเย็นทีไรปวดข้อทุกที
record_healthcare_7000043_145.wav,ฉันรู้สึกตัวอุ่นอุ่น
record_healthcare_7000026_1146.wav,รู้สึกหน้ามืดคล้ายจะเป็นลม
record_healthcare_7000038_968.wav,ตื่นเช้ามาก็รู้สึกวิงเวียนศีรษะ
record_healthcare_7000026_2375.wav,ปวดหัวข้างเดียวกินยาแล้วเดี๋ยวก็ปวดใหม่
record_healthcare_7000033_573.wav,รู้สึกเจ็บเข่าเหมือนจะขยับไม่ได้
record_healthcare_7000035_2008.wav,ลูกเอาฉันมาอยู่ศูนย์ดูแลผู้สูงอายุฉันรู้สึกเครียดมาก
record_healthcare_7000025_1292.wav,ค่าเช่าบ้านยังไม่จ่ายกังวลใจจัง
record_healthcare_7000016_2301.wav,ฉันเจ็บข้อมือจากการสะดุดล้ม
record_healthcare_7000037_2319.wav,ฉันโดนมีดบาดเพราะปอกผลไม้
record_healthcare_7000040_2426.wav,รู้สึกอาหารไม่ย่อยมีลมในท้องท้องอืดและเรอบ่อย
record_healthcare_7000017_1053.wav,ปวดไหล่แบบล้าไปหมดไม่มีแรง
record_healthcare_7000023_1361.wav,ฉันมีอาการปวดที่แผลบริเวณขาสงสัยแผลติดเชื้อ
record_healthcare_7000029_2319.wav,ฉันโดนมีดบาดเพราะปอกผลไม้
record_healthcare_7000019_1185.wav,อายุมากขึ้นฉันเลยปวดไหล่บ่อยมากขึ้น
record_healthcare_7000021_924.wav,ฉันรู้สึกว่าบ้านหมุน
record_healthcare_7000040_1593.wav,วิตกกังวลจนนอนไม่หลับ
record_healthcare_7000042_1388.wav,ฉันรู้สึกวิงเวียน
record_healthcare_7000019_127.wav,ฉันมีไฝที่แขนและแก้ม
record_healthcare_7000050_2471.wav,เจ็บนิ้วเพราะเอาไปงัดกระป๋อง
record_healthcare_7000020_1729.wav,ฉันคิดว่าตนเองเป็นโรคซึมเศร้า
record_healthcare_7000053_737.wav,เมื่อวานฉันล้มที่ห้องน้ำตอนนี้ฉันปวดเข่ามากเลย
record_healthcare_7000033_736.wav,เมื่อวันก่อนมีอาการคันเป็นตุ่มขึ้นมาไม่รู้แพ้อะไร
record_healthcare_7000027_258.wav,ฉันล้มเลยเจ็บไหล่
record_healthcare_7000029_2203.wav,ฉันปวดข้อมือซ้าย
record_healthcare_7000029_2495.wav,แม่คิดว่าหายใจได้ไม่เต็มอิ่มหายใจไม่ทั่วท้อง
record_healthcare_7000032_1982.wav,รู้สึกเครียดมากมากเลย
record_healthcare_7000022_544.wav,รู้สึกมีไข้เหมือนเป็นไข้หวัดนก
record_healthcare_7000016_2489.wav,เล่นเกมส์นานไปหน่อยปวดข้อมือ
record_healthcare_7000044_1391.wav,ฉันรู้สึกวิตกกังวลกับเรื่องครอบครัวของฉัน
record_healthcare_7000027_687.wav,เจ็บหัวใจเหมือนมีอะไรมีกดทับไว้
record_healthcare_7000032_1012.wav,ปวดท้องแบบแสบท้อง
record_healthcare_7000017_1861.wav,ฉันเจ็บบริเวณกล้ามเนื้อส่วนหน้าอก
record_healthcare_7000020_1219.wav,เล่นกีฬาปวดไหล่
record_healthcare_7000037_1350.wav,ฉันมองเห็นไม่ชัดในระยะไกล
record_healthcare_7000027_1601.wav,หัวใจเต้นเร็วจนหายใจไม่ทัน
record_healthcare_7000034_591.wav,รู้สึกไม่มีแรง
record_healthcare_7000037_68.wav,ฉันปวดหัวมาสองวันแล้วและวันนี้เหมือนจะรู้สึกมีไข้
record_healthcare_7000051_2280.wav,ฉันหลงลืมทางกลับบ้าน
record_healthcare_7000037_2148.wav,จำรหัสผ่านไม่ได้แล้ว
record_healthcare_7000020_447.wav,พึ่งผ่าตัดเอ็นเข่ามาตอนนี้ยังเจ็บเข่าอยู่
record_healthcare_7000022_1477.wav,ตาขวาฉันมองเห็นไม่ชัด
record_healthcare_7000019_2222.wav,ฉันปวดเคล็ดเอี้ยวตัวไม่ได้
record_healthcare_7000028_514.wav,ย่าท้องเสียมีไข้ร่วมด้วย
record_healthcare_7000039_2430.wav,รู้สึกเจ็บแขนเพราะเกิดอุบัติเหตุมา
record_healthcare_7000054_521.wav,รู้สึกจุกเสียดแน่นหน้าอก
record_healthcare_7000022_2110.wav,เส้นผมฉันไม่แข็งแรงขาดง่าย
record_healthcare_7000026_2000.wav,รู้สึกไม่เป็นที่ต้องการ
record_healthcare_7000027_162.wav,ฉันรู้สึกมีตุ่มขึ้นที่ตา
record_healthcare_7000037_1298.wav,ฉันคันคอและไอไม่หยุดเลยทั้งคืน
record_healthcare_7000041_560.wav,รู้สึกเจ็บตรงหน้าอกซ้าย
record_healthcare_7000032_1028.wav,ปวดหูเหมือนมีอะไรบีบรัด
record_healthcare_7000051_1022.wav,ปวดหูมากเหมือนมีอะไรอยู่ในหู
record_healthcare_7000026_239.wav,ฉันรู้สึกเหนื่อยล้านิดหน่อย
record_healthcare_7000051_2500.wav,ใช้เวลาถ่ายหนักนานมากในแต่ละครั้ง
record_healthcare_7000023_2411.wav,รู้สึกปวดข้อเข่าเดินไม่สะดวก
record_healthcare_7000016_1657.wav,แผลที่แขนติดเชื้อเจ็บและปวด
record_healthcare_7000032_316.wav,ฉันเจ็บเข่าเนื่องจากตกเก้าอี้และเข่ากระแทกพื้น
record_healthcare_7000037_1084.wav,ผื่นขึ้นเต็มเลย
record_healthcare_7000037_2396.wav,พักนี้เริ่มมีการหลงลืมว่าวางของไว้ตรงไหน
record_healthcare_7000041_475.wav,มีอาการเจ็บเข่าเนื่องจากฉันปืนเขา
record_healthcare_7000034_2000.wav,รู้สึกไม่เป็นที่ต้องการ
record_healthcare_7000029_2408.wav,รู้สึกความทรงจำเลือนราง
record_healthcare_7000053_382.wav,ที่คอของฉันมีตุ่มอะไรขึ้นเต็มไปหมดเลย
record_healthcare_7000037_1987.wav,รู้สึกเจ็บบริเวณกล้ามเนื้อสะโพก
record_healthcare_7000044_2453.wav,อาการท้องผูกทรมานมาก
record_healthcare_7000043_1207.wav,เพิ่งจัดฟันมาเลยเจ็บช่องปาก
record_healthcare_7000054_2494.wav,แน่นหน้าอกหายใจไม่ออกเลย
record_healthcare_7000020_723.wav,เธอเจ็บเข่าจนเดินไม่ไหว
record_healthcare_7000022_1656.wav,แผลที่เท้าฉันมีหนอง
record_healthcare_7000023_318.wav,ฉันเจ็บไฝบริเวณเท้า
record_healthcare_7000041_829.wav,ฉันท้องผูกถ่ายไม่ค่อยออก
record_healthcare_7000025_1170.wav,สงสัยว่าผิวหนังเป็นเชื้อรา
record_healthcare_7000034_899.wav,ฉันมีอาการปวดฟัน
record_healthcare_7000025_2447.wav,หายใจลำบากเหมือนอะไรติดที่ลำคอ
record_healthcare_7000029_1298.wav,ฉันคันคอและไอไม่หยุดเลยทั้งคืน
record_healthcare_7000023_1633.wav,เมื่อฉันสำลักน้ำทำให้เกิดอาการไอ
record_healthcare_7000053_847.wav,ฉันปวดท้องประจำเดือน
record_healthcare_7000040_634.wav,หัวใจฉันเต้นไม่ค่อยตรงจังหวะ
record_healthcare_7000018_135.wav,ฉันรถล้มและมีอาการเจ็บบริเวณหน้าอก
record_healthcare_7000038_1721.wav,ฉันกวาดบ้านไม่ได้เลยเพราะเจ็บข้อมือมากตอนจับด้ามไม้กวาด
record_healthcare_7000040_1027.wav,ปวดหูเหมือนมีน้ำอยู่ข้างใน
record_healthcare_7000050_2218.wav,ฉันปวดหัวจนหัวแทบจะระเบิด
record_healthcare_7000020_852.wav,ฉันปวดท้องเป็นโรคกรดไหลย้อน
record_healthcare_7000022_2100.wav,เมื่อเช้าหกล้มพ่อเลยเจ็บเท้านิดนิด
record_healthcare_7000028_852.wav,ฉันปวดท้องเป็นโรคกรดไหลย้อน
record_healthcare_7000023_1186.wav,อาแทะขาไก่จนฟันร้าวในปาก
record_healthcare_7000042_2183.wav,ฉันท้องผูกจึงต้องกินผักให้มากขึ้น
record_healthcare_7000039_1092.wav,ฟันโยกจนรู้สึกเจ็บปากไปหมด
record_healthcare_7000023_1295.wav,ฉันกลัวว่าฉันจะไม่มีใครอยู่เป็นเพื่อน
record_healthcare_7000031_872.wav,ฉันปวดไหล่มากเลยมันช้ำมาหลายวันแล้วทายาก็ไม่หายสักที
record_healthcare_7000025_2374.wav,ปวดข้อเหมือนข้อพลิก
record_healthcare_7000018_2257.wav,ฉันรู้สึกปวดหัวเวลาออกกำลังกาย
record_healthcare_7000027_974.wav,ทุกครั้งที่ขยับฉันจะปวดไหล่
record_healthcare_7000038_2451.wav,ออกกำลังกายหนักแล้วปวดข้อเมื่อก่อนไม่เคยเป็นเลย
record_healthcare_7000044_1654.wav,แผลที่ติดเชื้อของคุณตาอีกนานมั้ยคะจะหาย
record_healthcare_7000052_1311.wav,ฉันตื่นกลางดึกทุกคืนเลย
record_healthcare_7000042_2136.wav,กินน้ำเย็นแล้วปวดหัว
record_healthcare_7000019_768.wav,เวลาเดินเร็วจะรู้สึกเจ็บบริเวณหัวใจไม่รู้เกิดจากอะไร
record_healthcare_7000027_640.wav,อยู่ดีดีก็มีไฝสีแดงขึ้นตรงรักแร้
record_healthcare_7000028_348.wav,ช่วงนี้เดินทางบ่อยนั่งนานรู้สึกปวดบริเวณเข่า
record_healthcare_7000016_636.wav,หายใจยากเจ็บบริเวณหน้าอก
record_healthcare_7000021_1492.wav,ตื่นเวลาเดิมตอนกลางคืน
record_healthcare_7000033_546.wav,รู้สึกร่างกายเหนื่อยล้าเหมือนคนป่วย
record_healthcare_7000020_1447.wav,ฉันไม่เคยที่จะชินกับการมองเห็นไม่ชัด
record_healthcare_7000021_2047.wav,เจ็บตาข้างเดียวน้ำตาไหล
record_healthcare_7000053_26.wav,ฉันกินตัวแมลงทอดแล้วมีผื่นคันเม็ดเล็กเล็กออกตามใบหน้า
record_healthcare_7000023_123.wav,ฉันมีไฝที่ริมฝีปาก
record_healthcare_7000039_470.wav,มีน้ำใสใสในตุ่ม
record_healthcare_7000019_340.wav,ฉันไอเพราะมีไข้
record_healthcare_7000021_228.wav,ฉันรู้สึกเจ็บเข่าเวลาขึ้นลงบันไดหรือนั่งนานนานแล้วลุกเปลี่ยนท่า
record_healthcare_7000033_657.wav,อายุมากขึ้นเวลาทำอะไรก็เหนื่อยล้าไปหมด
record_healthcare_7000019_112.wav,ฉันมีเม็ดสีดำขึ้นที่บริเวณหลัง
record_healthcare_7000032_1300.wav,ฉันคิดมากจนวิตกกังวล
record_healthcare_7000034_1612.wav,เครียดกินข้าวไม่ลงกังวลมาก
record_healthcare_7000034_1553.wav,มีอาการไอถี่ถี่มาได้สองสามวัน
record_healthcare_7000025_1301.wav,ฉันคิดว่าฉันปวดคอจากการนั่งก้มหน้าเล่นมือถือ
record_healthcare_7000016_231.wav,ฉันรู้สึกเจ็บเข่าเหมือนมันจะแตกเลย
record_healthcare_7000038_1143.wav,รู้สึกวิงเวียนเหมือนบ้านหมุน
record_healthcare_7000039_317.wav,ฉันเจ็บแปลบที่หน้าอก
record_healthcare_7000027_1317.wav,ฉันนอนไม่หลับขณะที่ฝนตก
record_healthcare_7000018_927.wav,ฉันรู้สึกว่าเหงือกบวม
record_healthcare_7000019_94.wav,ฉันมีอาการปวดหลังรุนแรง
record_healthcare_7000033_824.wav,ฉันกินอะไรลำบากเพราะเจ็บบริเวณช่องปาก
record_healthcare_7000026_1429.wav,ฉันเครียดจนไม่ได้นอนมาสามวันแล้ว
record_healthcare_7000033_1426.wav,ฉันอยู่ในพื้นที่ที่มีฝุ่นเยอะเยอะส่งผลให้ฉันเกิดอาการไอระคายเคืองในลำคอ
record_healthcare_7000033_1182.wav,อากาศร้อนมากจนปวดหู
record_healthcare_7000044_241.wav,ฉันรู้สึกเหนื่อยล้าแขนขาไม่มีเรี่ยวแรง
record_healthcare_7000034_1250.wav,แม่ปวดท้องอยากเข้าห้องน้ำ
record_healthcare_7000033_725.wav,เผลอลื่นล้มในห้องน้ำลุกขึ้นมานอกจากปวดก้นกบยังเจ็บเข่าอีก
record_healthcare_7000041_613.wav,วัคซีนเข็มสามทำให้ฉันรู้สึกมีไข้
record_healthcare_7000033_1272.wav,การมองของฉันเริ่มเบลอ
record_healthcare_7000041_249.wav,ฉันรู้สึกแสบคันบริเวณตุ่มเม็ดไฝ
record_healthcare_7000022_119.wav,ฉันมีไฝขึ้นที่บริเวณนิ้วมือ
record_healthcare_7000033_1283.wav,กินยาแล้วไม่หายสักที
record_healthcare_7000034_43.wav,ฉันนั่งหน้าจอนานนานทำให้ปวดหลัง
record_healthcare_7000021_179.wav,ฉันรู้สึกมีไข้และตัวหนาวสั่นในเวลากลางคืน
record_healthcare_7000043_2383.wav,ปวดหัวเหมือนมีก้อนหินในหัว
record_healthcare_7000019_1346.wav,ฉันมองเห็นไม่ชัดภาพมันมัวมัว
record_healthcare_7000032_799.wav,ไฝเม็ดนี้นับวันก็โตขึ้นทุกวัน
record_healthcare_7000042_954.wav,ฉันเจ็บร้อนใน
record_healthcare_7000026_2228.wav,ฉันเจ็บมากเพราะเอ็นยึดข้อมีการฉีกขาดบางส่วน
record_healthcare_7000025_149.wav,ฉันรู้สึกปวดนิ้ว
record_healthcare_7000041_133.wav,ฉันยืดเข่าออกไม่ค่อยได้มันเจ็บมาก
record_healthcare_7000021_2148.wav,จำรหัสผ่านไม่ได้แล้ว
record_healthcare_7000023_217.wav,ฉันรู้สึกเจ็บบริเวณหัวใจเวลาหายใจเข้าลึกลึก
record_healthcare_7000029_1815.wav,ฉันรู้สึกเศร้าเสมอเมื่อไม่มีคนรับฟัง
record_healthcare_7000050_509.wav,ยังเจ็บคอและรู้สึกมีไข้อยู่บ้าง
record_healthcare_7000037_751.wav,เม็ดแดงแดงขึ้นเต็มตัวฉันเลย
record_healthcare_7000044_2416.wav,รู้สึกปวดหัวขั้นรุนแรง
record_healthcare_7000031_1061.wav,ป้าโดนน้ำร้อนลวกผิวหนังพุพองที่มือขวา
record_healthcare_7000022_664.wav,เจ็บตรงหัวใจเหมือนไฟช็อต
record_healthcare_7000040_1984.wav,รู้สึกเจ็บกล้ามเนื้อขาไม่สามารถลงน้ำหนักได้
record_healthcare_7000033_2077.wav,เดินไปเหยียบหินจนเจ็บเท้า
record_healthcare_7000031_619.wav,วันนี้ตื่นขึ้นมารู้สึกปวดเข่าจังเลย
record_healthcare_7000028_2397.wav,พ่อนั่งรถไฟนานสิบสามชั่วโมงจนมีอาการท้องผูก
record_healthcare_7000035_320.wav,ฉันเดินไกลทำให้เจ็บเข่า
record_healthcare_7000020_2306.wav,ฉันเจ็บเข่าเพราะวิ่งแล้วล้ม
record_healthcare_7000036_20.wav,คุณตาล้มจนมีอาการเจ็บเข่า
record_healthcare_7000036_28.wav,ฉันขึ้นบันไดบ่อยเกินไปทำให้รู้สึกเจ็บเข่า
record_healthcare_7000035_1484.wav,ตาเป็นอะไรไม่รู้มองแล้วฟางไปหมด
record_healthcare_7000042_1800.wav,ฉันรู้สึกเจ็บบริเวณที่ตา
record_healthcare_7000033_484.wav,มีเม็ดอะไรไม่รู้ขึ้นอยู่ตรงแก้มข้างซ้ายของฉัน
record_healthcare_7000025_1376.wav,ฉันรู้สึกตาพร่ามัวและมองเห็นไม่ชัดในที่แสงสว่างน้อย
record_healthcare_7000052_991.wav,ปวดท้องจุกตรงลิ้นปี่
record_healthcare_7000052_1303.wav,ฉันง่วงนอนแต่นอนไม่หลับ
record_healthcare_7000040_486.wav,มีเม็ดเล็กเล็กใสใสขึ้นที่นิ้วมือรู้สึกคันคัน
record_healthcare_7000037_2196.wav,ฉันท้องเสีย
record_healthcare_7000037_2099.wav,เมื่อสองวันที่แล้วฉันโดนมีดบาดจนแผลเปิด
